starttime	seconds	ctime	dtime	ttime	wait
Thu Sep 14 18:15:48 2023	1694704548	0	81	81	80
Thu Sep 14 18:15:56 2023	1694704556	0	81	81	81
Thu Sep 14 18:15:51 2023	1694704551	0	81	81	80
Thu Sep 14 18:15:49 2023	1694704549	0	81	81	81
Thu Sep 14 18:15:47 2023	1694704547	0	81	81	81
Thu Sep 14 18:15:48 2023	1694704548	1	80	81	80
Thu Sep 14 18:15:44 2023	1694704544	0	81	81	73
Thu Sep 14 18:15:46 2023	1694704546	1	80	81	80
Thu Sep 14 18:15:45 2023	1694704545	0	81	81	77
Thu Sep 14 18:15:54 2023	1694704554	0	81	81	81
Thu Sep 14 18:15:54 2023	1694704554	1	80	81	80
Thu Sep 14 18:15:53 2023	1694704553	0	81	81	81
Thu Sep 14 18:15:45 2023	1694704545	1	80	81	80
Thu Sep 14 18:15:47 2023	1694704547	1	80	81	80
Thu Sep 14 18:15:47 2023	1694704547	0	81	81	81
Thu Sep 14 18:15:45 2023	1694704545	1	80	81	80
Thu Sep 14 18:15:49 2023	1694704549	0	81	81	76
Thu Sep 14 18:15:47 2023	1694704547	0	81	81	81
Thu Sep 14 18:15:52 2023	1694704552	0	82	82	82
Thu Sep 14 18:15:45 2023	1694704545	0	82	82	82
Thu Sep 14 18:15:46 2023	1694704546	1	81	82	81
Thu Sep 14 18:15:50 2023	1694704550	1	81	82	81
Thu Sep 14 18:15:50 2023	1694704550	0	81	82	70
Thu Sep 14 18:15:52 2023	1694704552	0	82	82	82
Thu Sep 14 18:15:54 2023	1694704554	1	81	82	81
Thu Sep 14 18:15:47 2023	1694704547	0	82	82	82
Thu Sep 14 18:15:46 2023	1694704546	1	81	82	80
Thu Sep 14 18:15:43 2023	1694704543	1	82	82	80
Thu Sep 14 18:15:53 2023	1694704553	0	82	82	82
Thu Sep 14 18:15:54 2023	1694704554	0	82	82	82
Thu Sep 14 18:15:53 2023	1694704553	0	82	82	82
Thu Sep 14 18:15:54 2023	1694704554	1	82	82	80
Thu Sep 14 18:15:48 2023	1694704548	1	82	82	81
Thu Sep 14 18:15:54 2023	1694704554	0	82	82	82
Thu Sep 14 18:15:44 2023	1694704544	0	82	82	81
Thu Sep 14 18:15:51 2023	1694704551	1	81	82	81
Thu Sep 14 18:15:56 2023	1694704556	0	82	82	82
Thu Sep 14 18:15:51 2023	1694704551	0	82	82	82
Thu Sep 14 18:15:46 2023	1694704546	0	82	82	82
Thu Sep 14 18:15:46 2023	1694704546	0	82	82	82
Thu Sep 14 18:15:54 2023	1694704554	0	82	82	82
Thu Sep 14 18:15:55 2023	1694704555	0	82	82	82
Thu Sep 14 18:15:48 2023	1694704548	0	82	82	82
Thu Sep 14 18:15:50 2023	1694704550	1	82	82	82
Thu Sep 14 18:15:51 2023	1694704551	0	82	82	80
Thu Sep 14 18:15:54 2023	1694704554	0	82	82	82
Thu Sep 14 18:15:55 2023	1694704555	1	82	83	80
Thu Sep 14 18:15:47 2023	1694704547	1	82	83	82
Thu Sep 14 18:15:51 2023	1694704551	0	83	83	83
Thu Sep 14 18:15:51 2023	1694704551	0	83	83	83
Thu Sep 14 18:15:53 2023	1694704553	0	83	83	83
Thu Sep 14 18:15:44 2023	1694704544	1	82	83	82
Thu Sep 14 18:15:44 2023	1694704544	0	83	83	82
Thu Sep 14 18:15:56 2023	1694704556	0	83	83	83
Thu Sep 14 18:15:54 2023	1694704554	0	83	83	83
Thu Sep 14 18:15:47 2023	1694704547	1	82	83	80
Thu Sep 14 18:15:47 2023	1694704547	0	83	83	83
Thu Sep 14 18:15:49 2023	1694704549	0	83	83	83
Thu Sep 14 18:15:53 2023	1694704553	0	83	83	82
Thu Sep 14 18:15:46 2023	1694704546	0	83	83	83
Thu Sep 14 18:15:48 2023	1694704548	1	82	83	82
Thu Sep 14 18:15:55 2023	1694704555	1	83	83	74
Thu Sep 14 18:15:53 2023	1694704553	0	83	83	82
Thu Sep 14 18:15:49 2023	1694704549	0	83	83	80
Thu Sep 14 18:15:54 2023	1694704554	1	83	83	80
Thu Sep 14 18:15:44 2023	1694704544	0	83	83	82
Thu Sep 14 18:15:55 2023	1694704555	1	83	83	82
Thu Sep 14 18:15:50 2023	1694704550	1	83	83	77
Thu Sep 14 18:15:53 2023	1694704553	1	82	83	82
Thu Sep 14 18:15:54 2023	1694704554	0	83	83	82
Thu Sep 14 18:15:51 2023	1694704551	0	83	83	83
Thu Sep 14 18:15:50 2023	1694704550	1	82	83	82
Thu Sep 14 18:15:46 2023	1694704546	0	83	83	79
Thu Sep 14 18:15:44 2023	1694704544	0	84	84	79
Thu Sep 14 18:15:56 2023	1694704556	0	84	84	83
Thu Sep 14 18:15:46 2023	1694704546	0	84	84	84
Thu Sep 14 18:15:53 2023	1694704553	1	83	84	81
Thu Sep 14 18:15:50 2023	1694704550	1	83	84	83
Thu Sep 14 18:15:55 2023	1694704555	0	84	84	73
Thu Sep 14 18:15:52 2023	1694704552	1	83	84	83
Thu Sep 14 18:15:53 2023	1694704553	0	84	84	84
Thu Sep 14 18:15:55 2023	1694704555	1	83	84	83
Thu Sep 14 18:15:52 2023	1694704552	1	83	84	83
Thu Sep 14 18:15:47 2023	1694704547	1	83	84	83
Thu Sep 14 18:15:52 2023	1694704552	1	83	84	83
Thu Sep 14 18:15:53 2023	1694704553	1	84	84	84
Thu Sep 14 18:15:51 2023	1694704551	1	84	84	84
Thu Sep 14 18:15:51 2023	1694704551	0	84	84	84
Thu Sep 14 18:15:53 2023	1694704553	0	84	84	84
Thu Sep 14 18:15:47 2023	1694704547	0	84	84	84
Thu Sep 14 18:15:55 2023	1694704555	1	84	84	82
Thu Sep 14 18:15:53 2023	1694704553	1	84	84	84
Thu Sep 14 18:15:46 2023	1694704546	1	83	84	83
Thu Sep 14 18:15:53 2023	1694704553	0	84	84	84
Thu Sep 14 18:15:50 2023	1694704550	0	84	84	75
Thu Sep 14 18:15:53 2023	1694704553	0	84	84	84
Thu Sep 14 18:15:45 2023	1694704545	0	84	84	84
Thu Sep 14 18:15:44 2023	1694704544	1	84	84	84
Thu Sep 14 18:15:56 2023	1694704556	1	84	84	84
Thu Sep 14 18:15:51 2023	1694704551	1	84	84	73
Thu Sep 14 18:15:56 2023	1694704556	1	83	85	81
Thu Sep 14 18:15:52 2023	1694704552	1	84	85	83
Thu Sep 14 18:15:50 2023	1694704550	0	85	85	85
Thu Sep 14 18:15:50 2023	1694704550	0	85	85	85
Thu Sep 14 18:15:54 2023	1694704554	0	85	85	85
Thu Sep 14 18:15:46 2023	1694704546	0	85	85	85
Thu Sep 14 18:15:55 2023	1694704555	0	85	85	85
Thu Sep 14 18:15:44 2023	1694704544	0	85	85	85
Thu Sep 14 18:15:55 2023	1694704555	1	84	85	84
Thu Sep 14 18:15:55 2023	1694704555	0	85	85	85
Thu Sep 14 18:15:47 2023	1694704547	0	85	85	76
Thu Sep 14 18:15:52 2023	1694704552	0	85	85	77
Thu Sep 14 18:15:53 2023	1694704553	1	85	85	84
Thu Sep 14 18:15:44 2023	1694704544	1	85	85	84
Thu Sep 14 18:15:48 2023	1694704548	0	85	85	84
Thu Sep 14 18:15:49 2023	1694704549	0	86	86	86
Thu Sep 14 18:15:50 2023	1694704550	1	85	86	81
Thu Sep 14 18:15:48 2023	1694704548	0	86	86	86
Thu Sep 14 18:15:51 2023	1694704551	1	85	86	85
Thu Sep 14 18:15:46 2023	1694704546	1	85	86	85
Thu Sep 14 18:15:50 2023	1694704550	1	85	86	85
Thu Sep 14 18:15:52 2023	1694704552	0	86	86	86
Thu Sep 14 18:15:56 2023	1694704556	1	85	86	85
Thu Sep 14 18:15:52 2023	1694704552	1	85	86	85
Thu Sep 14 18:15:55 2023	1694704555	0	86	86	85
Thu Sep 14 18:15:48 2023	1694704548	0	86	86	86
Thu Sep 14 18:15:56 2023	1694704556	1	85	86	85
Thu Sep 14 18:15:55 2023	1694704555	1	85	86	84
Thu Sep 14 18:15:52 2023	1694704552	1	85	86	85
Thu Sep 14 18:15:45 2023	1694704545	1	85	86	85
Thu Sep 14 18:15:51 2023	1694704551	1	85	86	85
Thu Sep 14 18:15:55 2023	1694704555	1	86	86	86
Thu Sep 14 18:15:56 2023	1694704556	1	86	86	86
Thu Sep 14 18:15:52 2023	1694704552	0	86	86	86
Thu Sep 14 18:15:44 2023	1694704544	0	86	86	86
Thu Sep 14 18:15:55 2023	1694704555	0	86	86	85
Thu Sep 14 18:15:51 2023	1694704551	0	86	86	86
Thu Sep 14 18:15:44 2023	1694704544	1	86	86	85
Thu Sep 14 18:15:53 2023	1694704553	0	87	87	87
Thu Sep 14 18:15:55 2023	1694704555	0	87	87	87
Thu Sep 14 18:15:56 2023	1694704556	1	86	87	85
Thu Sep 14 18:15:47 2023	1694704547	1	86	87	86
Thu Sep 14 18:15:47 2023	1694704547	0	87	87	87
Thu Sep 14 18:15:57 2023	1694704557	1	86	87	86
Thu Sep 14 18:15:45 2023	1694704545	1	86	87	85
Thu Sep 14 18:15:55 2023	1694704555	0	87	87	85
Thu Sep 14 18:15:54 2023	1694704554	1	86	87	86
Thu Sep 14 18:15:54 2023	1694704554	0	87	87	87
Thu Sep 14 18:15:48 2023	1694704548	1	86	87	86
Thu Sep 14 18:15:55 2023	1694704555	0	87	87	87
Thu Sep 14 18:15:48 2023	1694704548	0	87	87	87
Thu Sep 14 18:15:46 2023	1694704546	1	87	87	85
Thu Sep 14 18:15:56 2023	1694704556	1	87	87	86
Thu Sep 14 18:15:47 2023	1694704547	1	86	87	86
Thu Sep 14 18:15:52 2023	1694704552	1	86	87	86
Thu Sep 14 18:15:45 2023	1694704545	1	86	87	85
